window,lstm_mae,lstm_rmse,xgb_accuracy,xgb_precision,xgb_recall,xgb_f1,xgb_auc,conf_precision_70,conf_recall_70,conf_f1_70,conf_precision_60,conf_recall_60,conf_f1_60,test_samples,test_positive_ratio,symbol,train_start,train_end,test_end
16,0.003156719352978705,0.004874685730723546,0.6917009602194787,0.33663366336633666,0.1275,0.18495013599274707,0.534890713610586,0.0,0.0,0.0,0.4,0.005,0.009876543209876543,2916,0.27434842249657065,XRPEUR,2021-04-03,2021-07-03,2021-08-03
17,0.004628968434672012,0.006523204455234772,0.5893719806763285,0.41570438799076215,0.3448275862068966,0.3769633507853403,0.5556067031209314,0.47368421052631576,0.008620689655172414,0.016933207902163686,0.5136986301369864,0.07183908045977011,0.12605042016806722,2898,0.36024844720496896,XRPEUR,2021-05-03,2021-08-03,2021-09-03
18,0.004003118122390496,0.006594379297672555,0.6052631578947368,0.37236286919831224,0.4066820276497696,0.3887665198237885,0.5781955230319926,0.0,0.0,0.0,0.5454545454545454,0.041474654377880185,0.07708779443254818,2812,0.30867709815078237,XRPEUR,2021-06-03,2021-09-03,2021-10-03
19,0.00304051874708335,0.004508263563619929,0.635116598079561,0.35508021390374334,0.41866330390920553,0.3842592592592593,0.594438560674864,1.0,0.0012610340479192938,0.0025188916876574307,0.4157303370786517,0.04665825977301387,0.08390022675736962,2916,0.2719478737997256,XRPEUR,2021-07-03,2021-10-03,2021-11-03
20,0.003190298033749185,0.004711519071994343,0.6411347517730497,0.33236574746008707,0.293213828425096,0.31156462585034017,0.5727814656452693,0.38333333333333336,0.029449423815621,0.05469678953626635,0.3843283582089552,0.13188220230473752,0.19637750238322213,2820,0.27695035460992906,XRPEUR,2021-08-03,2021-11-03,2021-12-03
21,0.0038004330055664234,0.0064319643349706815,0.5922496570644719,0.3576158940397351,0.42567567567567566,0.3886889460154241,0.5459612719228104,0.37575757575757573,0.06981981981981981,0.11775878442545107,0.36242884250474383,0.21509009009009009,0.26996466431095406,2916,0.3045267489711934,XRPEUR,2021-09-03,2021-12-03,2022-01-03
22,0.003067029921250545,0.004635051309782894,0.6522633744855967,0.34902411021814006,0.4047936085219707,0.37484586929716407,0.5984482583652897,0.4088050314465409,0.08655126498002663,0.14285714285714285,0.35172413793103446,0.20372836218375498,0.2580101180438448,2916,0.2575445816186557,XRPEUR,2021-10-03,2022-01-03,2022-02-03
23,0.004080610881070902,0.005894378697922743,0.510654490106545,0.34177215189873417,0.5813397129186603,0.4304694419840567,0.554433179895762,0.425531914893617,0.04784688995215311,0.08602150537634408,0.3724770642201835,0.24282296650717702,0.2939898624185373,2628,0.3181126331811263,XRPEUR,2021-11-03,2022-02-03,2022-03-03
24,0.002439508407851447,0.003521265513670755,0.5912208504801097,0.2766338406445837,0.4458874458874459,0.3414364640883978,0.5509555421836123,0.0,0.0,0.0,0.0,0.0,0.0,2916,0.23765432098765432,XRPEUR,2021-12-03,2022-03-03,2022-04-03
25,0.0024181731248348916,0.003448003460456184,0.7060283687943263,0.30118110236220474,0.24401913875598086,0.2696035242290749,0.583849147388639,0.35,0.022328548644338118,0.04197901049475262,0.31868131868131866,0.09250398724082935,0.1433868974042027,2820,0.22234042553191488,XRPEUR,2022-01-03,2022-04-03,2022-05-03
26,0.004049735142451345,0.007403936248562424,0.6015089163237312,0.3487712665406427,0.43824228028503565,0.38842105263157894,0.5734773018276271,0.4431818181818182,0.04631828978622328,0.08387096774193549,0.38522427440633245,0.17339667458432304,0.2391482391482391,2916,0.2887517146776406,XRPEUR,2022-02-03,2022-05-03,2022-06-03
27,0.0035737874637589155,0.005416020946947209,0.6234042553191489,0.3657505285412262,0.4282178217821782,0.3945267958950969,0.5960379431332795,0.42857142857142855,0.0037128712871287127,0.007361963190184049,0.40930232558139534,0.10891089108910891,0.17204301075268819,2820,0.2865248226950355,XRPEUR,2022-03-03,2022-06-03,2022-07-03
28,0.002921844059246798,0.004152397735464686,0.629286694101509,0.3037249283667622,0.26270136307311026,0.28172757475083055,0.537437652874945,0.44,0.013630731102850062,0.026442307692307692,0.31413612565445026,0.07434944237918216,0.12024048096192386,2916,0.2767489711934156,XRPEUR,2022-04-03,2022-07-03,2022-08-03
29,0.0022070728636734383,0.0031567500830209407,0.7013031550068587,0.2766726943942134,0.24519230769230768,0.259983007646559,0.5681719022687609,0.2571428571428571,0.014423076923076924,0.027314112291350532,0.2589928057553957,0.057692307692307696,0.0943643512450852,2916,0.2139917695473251,XRPEUR,2022-05-03,2022-08-03,2022-09-03
30,0.005493733989109302,0.008900071124581159,0.6471631205673759,0.3673469387755102,0.2323943661971831,0.28468727534148097,0.574454177640368,0.3617021276595745,0.01995305164319249,0.03781979977753059,0.3523809523809524,0.08685446009389672,0.1393596986817326,2820,0.3021276595744681,XRPEUR,2022-06-03,2022-09-03,2022-10-03
31,0.004273826147313348,0.005488070774015985,0.7136488340192044,0.32320441988950277,0.16548797736916548,0.21889616463985034,0.5588690473522551,0.0,0.0,0.0,0.42105263157894735,0.02263083451202263,0.04295302013422819,2916,0.2424554183813443,XRPEUR,2022-07-03,2022-10-03,2022-11-03
32,0.0035744031740709502,0.005510905328811269,0.6159574468085106,0.3344594594594595,0.376425855513308,0.3542039355992845,0.5764028908071908,0.3967391304347826,0.09252217997465145,0.1500513874614594,0.3487858719646799,0.2002534854245881,0.25442834138486314,2820,0.2797872340425532,XRPEUR,2022-08-03,2022-11-03,2022-12-03
33,0.0017471793904646183,0.002743215319459035,0.8081674673987645,0.2454212454212454,0.1595238095238095,0.19336219336219335,0.6036220261962042,0.28,0.016666666666666666,0.03146067415730337,0.2978723404255319,0.06666666666666667,0.10894941634241245,2914,0.1441317776252574,XRPEUR,2022-09-03,2022-12-03,2023-01-03
